occurrenceID	rightsHolder	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordedBy	Source	Date	yearMeasurement	Sex	lifeStage	Department	Municipality	ParamoComplex	Locality	Elevation	decimalLatitude	decimalLongitude	Order	Family	Species	Weight	totalCulmen	exposedCulmen	billDepth	billWidth	gape	wingArea	wingLength	distPrimarySecondary	tailLength	tailShape	Tarsus	Hallux	halluxClaw	Wingspan	Weight_Dunning2008
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-004389	"Alejandro Pinto, Diego Cueva"	Museum		2014	Not registered	Not registered	Cauca	Popayan		Cauca: Popayan	NA	2.455	-76.6169	Anseriformes	Anatidae	Anas discors	NA	45.78	36.67	13.59	15.05	11.57	NA	170	30.64	62.46	18.96	26.5	8.28	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	472	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Cauca	Popayan		Cauca: Popayan	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	54.23	42.42	13.37	12.95	12.02	NA	186	26.08	57.67	0	25.55	9.38	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	826	"Alejandro Pinto, Diego Cueva"	Museum		2014	Not registered	Not registered	Magdalena	Remolino		Magdalena: Remolino: Cienaga Buenavista	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	48.83	38.2	12.91	14.81	12.22	NA	182	18.9	64.4	13.3	26.3	8.23	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-34	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Los Cocos. Cano Clarin Viejo	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	48.42	38.68	13.07	14.47	NA	NA	164.57	38.65	60.43	20.68	31.75	10.36	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	498	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Cundinamarca	Bogota. D.C.		Cundinamarca: Bogota. D.C.: Sabana de Bogota	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	52.93	42.97	12.64	15.33	12.64	NA	190	25.24	60.19	0	23.78	9.43	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	478	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Boyaca	Aquitania		Boyaca: Aquitania: Lagunga de Tota	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	54.11	42.71	13.09	15.37	14.51	NA	190	21.09	59.19	0	27	8.98	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-33	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Magdalena	Sitionuevo		"Magdalena: Sitionuevo: Los Cocos, a orilla Cano Clarin Viejo"	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	50.69	40.07	12.23	15.51	NA	NA	181.41	40.22	56.16	11.71	30.29	9.91	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-29	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Playas cerca de Bocas de Ceniza	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	57	39.7	12.7	15.7	NA	NA	173	32.8	58.5	17.7	30.9	10.4	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-733	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Los Cocos. Cano Clarin Viejo	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	51.34	41.87	12.71	16.61	NA	NA	177.6	34.89	72.14	NA	32.2	9.71	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-31	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Onaca. Km 15 carretera Barranquilla-Cienaga	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	45.48	39.99	12.37	13.59	NA	NA	178.48	51.44	56.33	12.92	29.49	9.64	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-36	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Playitas puesto de Inspectores. Cerca de Bocas de Cenizas	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	49.5	42.2	12.1	15.9	NA	NA	180	33.2	61.5	14.3	31.3	10	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-35	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Onaca. Km 15 carretera Barranquilla-Cienaga	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	46.14	37.37	11.97	14.97	NA	NA	175.76	46.94	63.27	11.91	32.28	10.92	NA	NA	360
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-000070	"Alejandro Pinto, Diego Cueva"	Museum		2014	Not registered	Not registered	Cauca	Popayan		Cauca: Popayan	NA	2.455	-76.6169	Anseriformes	Anatidae	Anas discors	NA	49.58	40.99	13.95	13.48	10.28	NA	189	12.45	64.17	21.1	28.35	8.38	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	17935	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Magdalena			Magdalena: Isla Salamanca	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	47.28	39.32	12.79	14.72	12.39	NA	170	59.16	61.04	0	25.83	9.33	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	29709	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Valle del Cauca	Cartago		Valle del Cauca: Cartago	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	46.43	37.5	11.59	14.14	13.89	NA	180	58.83	53.86	0	26.73	9.78	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	5025	"Alejandro Pinto, Diego Cueva"	Museum		2014	Female	Not registered	Valle del Cauca	Buga		"Valle del Cauca: Buga: Chambimbal, Laguna El Conchal"	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	45.02	40.42	14.25	15.89	12.88	NA	181	24.61	68.43	21.53	29.35	NA	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	17605	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Vaupes	Mitu		Vaupes: Mitu: Internado	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	47.29	41.26	13.81	14.3	14.53	NA	185	45.92	56.64	0	29.2	8.66	NA	NA	360
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-000072	"Alejandro Pinto, Diego Cueva"	Museum		2014	Not registered	Not registered	Cauca	El Tambo		Cauca: El Tambo: Zarzal	NA	2.4558	-76.7306	Anseriformes	Anatidae	Anas discors	NA	46.22	39.67	11.38	14.1	12.67	NA	185	29.18	61.27	17.55	29.36	10.65	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	4715	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Valle del Cauca	Buga		Valle del Cauca: Buga: Chambimbal Laguna	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	48.12	39.98	14.56	14.23	12.91	NA	184	17.03	69.36	24.35	25.99	8.77	NA	NA	360
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-000068	"Alejandro Pinto, Diego Cueva"	Museum		2014	Female	Not registered	Cauca	Popayan		Cauca: Popayan	NA	2.455	-76.6169	Anseriformes	Anatidae	Anas discors	NA	49.38	40.53	12.83	14.1	11.43	NA	187	22.97	64.57	19.65	28.42	8.6	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-6465	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Not registered	Magdalena	Remolino		Magdalena: Remolino: Cienaga Buenavista	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	54.48	42.58	14.8	15.22	NA	NA	183.99	19.69	67.51	20.02	32.29	9.61	NA	NA	360
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-004388	"Alejandro Pinto, Diego Cueva"	Museum		2014	Not registered	Not registered	Cauca	Popayan		Cauca: Popayan	NA	2.455	-76.6169	Anseriformes	Anatidae	Anas discors	NA	44.94	38.62	13.38	15.14	12.29	NA	180	43.21	58.22	16.24	29.85	9.07	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	482	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Cundinamarca	Fuquene		Cundinamarca: Fuquene: Laguna de Fuquene	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	53.64	43.5	13.14	14.59	12.46	NA	190	29.08	64.11	0	30.87	9.82	NA	NA	360
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-000075	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Cauca	Popayan		Cauca: Popayan	NA	2.455	-76.6169	Anseriformes	Anatidae	Anas discors	NA	45.11	38.38	12.44	14.3	11.33	NA	178	46.94	60.87	19.07	28.69	8.36	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	30039	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Valle del Cauca	Cartago		Valle del Cauca: Cartago	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	56.38	42.58	13.05	15.5	15.09	NA	191	36.28	56.48	0	28.58	8.9	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-2903	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Choco	Riosucio		Choco: Riosucio: Vda. Sautata	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	53.5	41.7	12.6	13.6	NA	NA	188	38.6	62.5	11.2	30.7	11.9	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-734	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Los Cocos. Cano Clarin Viejo	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	49	41.5	11.5	15.5	NA	NA	190	34.8	62.5	21.4	31.6	8.1	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	479	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Narino			Narino: Lago El Cumbal	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	50.48	42.17	12.69	15.62	12.64	NA	188	42.67	64.42	0	27.98	11.04	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-8298	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Not registered	Cordoba	Lorica		"Cordoba: Lorica: Cgto. Cotoca Abajo, Cienaga de Bano"	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	48.07	41.29	14.29	15.29	NA	NA	175.19	57.23	70.29	13.92	32.35	NA	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	30040	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Valle del Cauca	Cartago		Valle del Cauca: Cartago	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	47.8	39.1	14.5	15.8	14.26	NA	185	50.76	62.28	0	31.64	8.22	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	486	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Cauca	Popayan		Cauca: Popayan	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	52.02	41.89	13.3	15.04	15.99	NA	191	36.13	65.87	0	29.54	8.76	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	5028	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Valle del Cauca	Buga		"Valle del Cauca: Buga: Chambimbal, Laguna El Conchal"	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	51.7	40.03	12.74	14.9	13.02	NA	187	39.71	66.54	15.78	26.92	8.33	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-209	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Los Cocos. Cano Clarin Viejo	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	47.87	40.65	13.16	15.51	NA	NA	182.43	58.06	59.5	22.56	30.67	10.69	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	5026	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Valle del Cauca	Buga		"Valle del Cauca: Buga: Chambimbal, Laguna El Conchal"	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	47	37.72	14.9	15.08	14.99	NA	175	59.8	62.17	25.9	27.57	9.85	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	876	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Valle del Cauca	Obando		Valle del Cauca: Obando	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	47.94	40	12.01	15.05	12.48	NA	186	55.17	64.58	20.91	26.91	9.24	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	489	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Cauca	Popayan		Cauca: Popayan	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	55.31	42.36	14.46	14.52	12.41	NA	190	66.45	58.13	0	29.04	8.73	NA	NA	360
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-000063	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Cauca	Purace		Cauca: Purace: San Rafael	NA	2.4168	-76.3872	Anseriformes	Anatidae	Anas discors	NA	50.31	44.45	14.45	15.61	14.15	NA	190	51.55	62.98	10.77	28.68	9.03	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-207	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Onaca. Km 15 carretera Barranquilla-Cienaga	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	49.48	41.93	12.45	17.1	NA	NA	201	62.15	63.62	17.25	32.39	NA	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	5027	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Valle del Cauca	Buga		"Valle del Cauca: Buga: Chambimbal, Laguna El Conchal"	NA	NA	NA	Anseriformes	Anatidae	Anas discors	NA	48.58	42.66	14.55	14.09	12.75	NA	184	52.46	64.77	30.45	29.09	9.83	NA	NA	360
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-004390	"Alejandro Pinto, Diego Cueva"	Museum		2014	Not registered	Not registered	Cauca	Popayan		Cauca: Popayan	NA	2.455	-76.6169	Anseriformes	Anatidae	Anas discors	NA	51.29	42.62	12.63	15.7	11.94	NA	191	55.84	66.33	33.7	30.86	10.33	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	824	"Alejandro Pinto, Diego Cueva"	Museum		2014	Female	Not registered	Magdalena	Remolino		Magdalena: Remolino: Cienaga Buenavista	NA	NA	NA	Anseriformes	Anatidae	Anas discors	351.8	46.82	40.9	13.42	15	13.31	NA	173	25.27	56.7	17.61	28.75	9.11	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	823	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Magdalena	Remolino		Magdalena: Remolino: Cienaga Buenavista	NA	NA	NA	Anseriformes	Anatidae	Anas discors	343.8	48.8	43.19	13.24	15.97	11.93	NA	183	20.66	62.71	13.23	31.29	9.25	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-6462	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Magdalena	Remolino		Magdalena: Remolino: Cienaga Buenavista	NA	NA	NA	Anseriformes	Anatidae	Anas discors	378.75	52.1	39.7	12	14.7	NA	NA	176	17.9	65	21.4	31.4	10.2	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	4903	"Alejandro Pinto, Diego Cueva"	Museum		2014	Female	Not registered	Valle del Cauca	Buga		"Valle del Cauca: Buga: Chambimbal, Laguna El Conchal"	NA	NA	NA	Anseriformes	Anatidae	Anas discors	382	47.55	38.44	12.33	15.36	13.22	NA	176	18.1	63.87	20.09	29.07	10.42	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-8230	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Magdalena	Remolino		Magdalena: Remolino: Cienaga Buenaventura	NA	NA	NA	Anseriformes	Anatidae	Anas discors	404	48.7	40.1	15.1	15.9	NA	NA	184	9.8	64.5	15	31.8	9.9	NA	NA	360
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-6459	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Magdalena	Remolino		Magdalena: Remolino: Cienaga Buenavista	NA	NA	NA	Anseriformes	Anatidae	Anas discors	393.8	52.62	43.16	12.49	16.22	NA	NA	190	11.3	63.99	13.35	32.05	10.43	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	821	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Magdalena	Remolino		Magdalena: Remolino: Cienaga Buenavista	NA	NA	NA	Anseriformes	Anatidae	Anas discors	393.75	51.99	39.51	13.88	16.1	13.37	NA	181	11.02	65.43	16.7	28.18	9.78	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	4901	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Valle del Cauca	Buga		"Valle del Cauca: Buga: Chambimbal, Laguna El Conchal"	NA	NA	NA	Anseriformes	Anatidae	Anas discors	403.1	50.9	42.21	13.89	14.99	13.62	NA	180	15.67	61.92	16.74	29.51	9.52	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	4902	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Valle del Cauca	Buga		"Valle del Cauca: Buga: Chambimbal, Laguna El Conchal"	NA	NA	NA	Anseriformes	Anatidae	Anas discors	408.3	49.11	39.54	14.01	15.03	13.06	NA	185	12.83	62.07	18.97	27.31	7.33	NA	NA	360
	IAVH	Preserved specimen	U-Valle	CVA-UV	5937	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Magdalena	Remolino		Magdalena: Remolino: Cienaga Buenavista	NA	NA	NA	Anseriformes	Anatidae	Anas discors	454.4	50.98	39.14	12.92	14.98	11.34	NA	191	17.59	65.2	NA	29.42	9.32	NA	NA	360
	IAVH	Preserved specimen	ICN	ICN-MHN	543	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Putumayo	Sibundoy		Putumayo: Sibundoy	NA	NA	NA	Anseriformes	Anatidae	Anas georgica	NA	57.09	42.83	16.74	15.68	15.09	NA	230	63.86	NA	NA	32.83	12.25	NA	NA	608.07
	IAVH	Preserved specimen	ICN	ICN-MHN	539	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Narino	Pasto		Narino: Pasto	NA	NA	NA	Anseriformes	Anatidae	Anas georgica	NA	58.35	44.01	15.17	15.99	15.4	NA	234	50.95	82.81	NA	36.57	10.81	NA	NA	608.07
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-004447	"Alejandro Pinto, Diego Cueva"	Museum		2014	Female	Not registered	Cauca	Santander De Quilichao		Cauca: Santander De Quilichao	NA	3.0239	-76.5003	Anseriformes	Anatidae	Anas georgica	NA	53.18	45.66	18.3	15.44	15.94	NA	229	38.72	94.89	39.71	36.49	9.95	NA	NA	608.07
	IAVH	Preserved specimen	ICN	ICN-MHN	544	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Adult	Putumayo	Sibundoy		Putumayo: Sibundoy	NA	NA	NA	Anseriformes	Anatidae	Anas georgica	NA	64.11	42.39	15.25	15.29	NA	NA	240	64.06	85.61	41.05	35.28	11.86	NA	NA	608.07
	IAVH	Preserved specimen	ICN	ICN-MHN	540	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Narino	Cumbal		Narino: Cumbal	NA	NA	NA	Anseriformes	Anatidae	Anas georgica	NA	55.16	43.86	15.22	16.23	NA	NA	260	37.02	110.17	51.93	38.22	13.06	NA	NA	608.07
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-004448	"Alejandro Pinto, Diego Cueva"	Museum		2014	Male	Not registered	Cauca	Santander De Quilichao		Cauca: Santander De Quilichao	NA	3.0239	-76.5003	Anseriformes	Anatidae	Anas georgica	NA	53.75	44.92	17.22	16.87	15.33	NA	241	36.82	108.57	56.57	41.09	12.51	NA	NA	608.07
	IAVH	Preserved specimen	ICN	ICN-MHN	542	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Putumayo	Sibundoy		Putumayo: Sibundoy	NA	NA	NA	Anseriformes	Anatidae	Anas georgica	NA	61.73	40.4	14.79	16.89	16.15	NA	248	61.74	104.84	41.64	37.89	12.73	NA	NA	608.07
	IAVH	Preserved specimen	ICN	ICN-MHN	541	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Narino	Pasto		Narino: Pasto	NA	NA	NA	Anseriformes	Anatidae	Anas georgica	NA	59.58	46.95	16.41	17.09	15.37	NA	249	63.05	97.75	48.37	34.72	9.74	NA	NA	608.07
	IAVH	Preserved specimen	ICN	ICN-MHN	532	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Boyaca	Aquitania		Boyaca: Aquitania: Lagunga de Tota	NA	NA	NA	Anseriformes	Anatidae	Aythya affinis	NA	55.63	40.39	12.94	15.14	14.86	NA	203	29.98	50.1	0	31.41	15.58	NA	NA	820
	IAVH	Preserved specimen	ICN	ICN-MHN	3235	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Adult	Cundinamarca	Fuquene		Cundinamarca: Fuquene: Laguna de Fuquene	NA	NA	NA	Anseriformes	Anatidae	Aythya affinis	NA	58.22	41.84	14.7	18.52	15.99	NA	200	25.66	48.05	14.64	33.15	NA	NA	NA	820
	IAVH	Preserved specimen	ICN	ICN-MHN	531	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Adult	Boyaca	Aquitania		Boyaca: Aquitania: Lagunga de Tota	NA	NA	NA	Anseriformes	Anatidae	Aythya affinis	NA	56.2	41.27	13.27	17.74	15.22	NA	204	34.25	54.34	23.12	30.8	14.8	NA	NA	820
	IAVH	Preserved specimen	UIS	MHN-UIS	UIS-MHN-O-0218	"Alejandro Pinto, Diego Cueva"	Museum		2014	Female	Not registered	Cesar	San Andres		Cesar: San Andres: Cano Cachira	NA	NA	NA	Anseriformes	Anatidae	Cairina moschata	NA	60.82	58.03	15.44	21.04	23.01	NA	306	23.47	169	55.85	NA	16.66	NA	NA	2450
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-3235	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Arauca	Arauca		Arauca: Arauca: Hato El Romano	NA	NA	NA	Anseriformes	Anatidae	Cairina moschata	NA	NA	NA	23.31	25.79	NA	NA	405	NA	177.42	79.66	67.82	25.32	NA	NA	2450
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-3946	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Vichada			Vichada: Rio Tuparro	NA	NA	NA	Anseriformes	Anatidae	Cairina moschata	NA	NA	NA	26.26	25.16	NA	NA	417	62.67	182.85	64.6	66.31	21.46	NA	NA	2450
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-2909	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Choco	Riosucio		Choco: Riosucio: Vda. Cacarica	NA	NA	NA	Anseriformes	Anatidae	Cairina moschata	1000	64.98	57.38	NA	19.39	NA	NA	306	73.26	138.8	67.75	63.78	17.48	NA	NA	2450
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-7763	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Choco	Riosucio		Choco: Riosucio: Vda. Tilupo	NA	NA	NA	Anseriformes	Anatidae	Cairina moschata	1510.06	NA	46.81	16.91	19.88	NA	NA	320	51.96	147.97	65.46	65.66	17.05	NA	NA	2450
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-2908	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Choco	Riosucio		Choco: Riosucio: Vda. Tilupo	NA	NA	NA	Anseriformes	Anatidae	Cairina moschata	1510.06	NA	NA	19.46	25.38	NA	NA	395	41.44	172.56	79.62	NA	19.66	NA	NA	2450
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-2907	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Choco	Riosucio		Choco: Riosucio: Vda. Tilupo	NA	NA	NA	Anseriformes	Anatidae	Cairina moschata	2300	NA	NA	19.72	22.75	NA	NA	NA	NA	NA	NA	NA	22.54	NA	NA	2450
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-3945	"Alejandro Pinto, Diego Cueva"	Museum		2013	Female	Not registered	Vichada	Cumaribo		Vichada: Cumaribo: Rio Tomo alrededores de Pto. Nuevo (14 Km del Tapon)	NA	NA	NA	Anseriformes	Anatidae	Cairina moschata	1625	61.11	51.3	19.36	20.52	NA	NA	325	40.7	148.79	86.66	NA	14.07	NA	NA	2450
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-1467	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Caqueta	Solano		Caqueta: Solano: 30 Km de la desembocadura del Rio Cuemani	NA	NA	NA	Anseriformes	Anatidae	Cairina moschata	2494.8	NA	NA	22.05	24.6	NA	NA	NA	NA	165.22	63.14	62.46	18.79	NA	NA	2450
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-26	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Km 17 carretera Barranquilla-Cienaga	NA	NA	NA	Anseriformes	Anatidae	Dendrocygna autumnalis	NA	NA	50.68	17.37	18.07	NA	NA	221	16.91	63.72	12.22	NA	21.8	NA	NA	752.68
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-3944	"Alejandro Pinto, Diego Cueva"	Museum		2013	Male	Not registered	Sucre	Sincelejo		Sucre: Sincelejo: Hda. Los Borrachos. 20 Km de Sincelejo	NA	NA	NA	Anseriformes	Anatidae	Dendrocygna autumnalis	NA	NA	50.81	15.52	17.55	NA	NA	231	34.8	NA	NA	53.39	20.02	NA	NA	752.68
	IAVH	Preserved specimen	UNICAUCA	MHN-UC	AV-000057	"Alejandro Pinto, Diego Cueva"	Museum		2014	Female	Not registered	Cauca	Santander De Quilichao		Cauca: Santander De Quilichao	NA	3.0239	-76.5003	Anseriformes	Anatidae	Dendrocygna autumnalis	NA	57.41	49.08	16.35	18.22	17.12	NA	242	0	NA	8.75	50.14	NA	NA	NA	752.68
	IAVH	Preserved specimen	IAvH	IAvH	IAvH-A-27	"Alejandro Pinto, Diego Cueva"	Museum		2013	Not registered	Not registered	Magdalena	Sitionuevo		Magdalena: Sitionuevo: Km 17 carretera Barranquilla-Cienaga	NA	NA	NA	Anseriformes	Anatidae	Dendrocygna autumnalis	NA	56	47.01	15.13	16.44	NA	NA	231	26.8	NA	NA	56.15	23.32	NA	NA	752.68
